 4.00  9200.  0.0   0.27453  0.31673  0.11025  0.01056
 4.50  9200.  0.0   0.27409  0.29719  0.08707  0.00928
 5.00  9200.  0.0   0.28310  0.27667  0.06423  0.00794
 5.50  9200.  0.0   0.27566  0.27596  0.04655  0.00708
 6.00  9200.  0.0   0.22512  0.32014  0.03388  0.00689
 3.00  9400.  0.0   0.26622  0.40730  0.18556  0.01619
 3.50  9400.  0.0   0.26631  0.35667  0.14750  0.01300
 4.00  9400.  0.0   0.26470  0.32285  0.11220  0.01149
 4.50  9400.  0.0   0.26419  0.30132  0.08854  0.00988
 5.00  9400.  0.0   0.26405  0.28546  0.06545  0.00869
 5.50  9400.  0.0   0.27298  0.27104  0.04788  0.00777
 6.00  9400.  0.0   0.23942  0.29399  0.03462  0.00774
 3.00  9600.  0.0   0.25908  0.41181  0.18871  0.01577
 3.50  9600.  0.0   0.25768  0.36325  0.14969  0.01362
 4.00  9600.  0.0   0.25711  0.32643  0.11387  0.01168
 4.50  9600.  0.0   0.25609  0.30618  0.09010  0.01037
 5.00  9600.  0.0   0.25401  0.28964  0.06644  0.00938
 5.50  9600.  0.0   0.26076  0.27592  0.04855  0.00846
 6.00  9600.  0.0   0.25082  0.28107  0.03553  0.00791
 3.00  9800.  0.0   0.24984  0.42065  0.19149  0.01660
 3.50  9800.  0.0   0.24750  0.37295  0.15168  0.01508
 4.00  9800.  0.0   0.24823  0.33333  0.11537  0.01269
 4.50  9800.  0.0   0.24801  0.30880  0.09079  0.01086
 5.00  9800.  0.0   0.24561  0.29296  0.06718  0.00996
 5.50  9800.  0.0   0.24460  0.28287  0.04936  0.00919
